,arpu_9
4061,214.042
11079,154.518
12345,45.89
14283,338.152
838,143.015
4872,53.061
13792,102.818
15049,491.048
10842,454.266
1564,570.418
9332,326.182
5737,486.3
11508,736.868
11307,111.746
12397,26.833
9352,134.001
19767,345.862
5986,733.915
20192,493.461
18200,386.766
6604,120.3
17898,241.134
7713,12.929
15574,276.079
10059,161.892
7763,34.562
2311,31.2
9520,59.564
5437,495.246
18292,139.0
8970,297.756
253,540.639
7637,699.176
8809,586.995
22295,71.937
11157,42.099
16557,496.937
9474,212.759
18520,260.007
10927,859.0
22830,335.29
6368,118.478
5596,342.657
11805,446.548
5697,9.938
20331,297.89
18695,59.797
1962,78.288
1346,194.352
5592,568.162
16500,490.407
15152,150.1
1381,155.456
10539,74.79
22002,250.77
6660,98.944
6356,134.45
13252,27.296
22742,398.488
7958,571.23
5516,158.282
10948,309.015
19063,273.802
2187,28.866
17380,1.19
13420,39.843
17116,753.569
16773,228.995
14267,211.817
5936,421.294
17393,74.966
16703,780.472
22982,767.34
11040,651.577
12981,51.371
22320,102.15
22872,187.975
19079,46.096
1684,36.76
167,193.237
15849,171.441
18266,542.467
12931,272.458
4349,213.8
14802,137.638
5214,214.252
22654,381.288
22794,146.082
1460,171.226
17209,7.012
12937,727.607
1240,316.163
13644,299.427
19039,247.25
15998,428.769
15755,106.511
22416,320.842
13294,109.23
9340,233.311
21240,241.409
10989,147.165
1199,126.035
34,799.356
22296,42.334
13504,299.792
11108,229.247
14906,372.965
18546,653.661
8806,187.388
1947,13.88
3045,281.287
5345,81.65
6600,535.553
16811,228.826
8549,109.0
16628,413.63
12633,185.534
701,754.588
7497,99.026
4771,73.141
5928,636.214
8108,133.701
2270,516.478
6827,296.012
21358,115.09
7289,78.433
6798,204.478
9578,85.896
18964,121.708
14973,42.855
6096,121.904
8612,476.943
1759,173.367
11366,49.857
17033,338.876
9439,223.329
14305,29.222
19941,236.664
5101,283.794
9736,347.186
17369,172.185
14928,64.067
817,565.465
20661,235.99
22210,102.704
20105,184.65
10554,23.0
4281,95.448
18254,43.385
14450,433.865
2420,237.773
807,46.074
6377,455.4
16917,208.83
19184,337.423
20081,396.935
20938,88.712
21113,40.45
14115,0.0
6809,103.361
1337,179.871
10005,217.914
1636,185.148
20183,553.72
2119,407.756
18662,408.923
21015,86.664
22855,190.657
10772,407.402
7139,82.786
10620,879.372
6009,553.504
8490,327.144
3087,212.984
16125,322.27
9051,129.416
8986,166.308
5149,145.009
11553,295.924
5495,111.69
19275,264.812
17795,118.676
5392,426.99
17994,595.89
17312,26.64
8510,340.508
10565,192.722
22048,526.552
7144,116.743
3655,160.716
22815,558.241
19497,305.463
21543,24.838
9719,84.2
18854,186.357
19697,278.338
18754,197.523
5604,8.338
6363,29.67
17344,33.2
6589,13.452
19919,93.631
403,147.627
15250,532.374
967,156.943
18144,217.543
11321,466.776
4322,2.15
14884,49.119
20154,186.561
18164,197.846
21817,0.0
18745,40.746
5864,87.141
16712,249.456
14121,1.2
18624,128.816
9490,863.722
22963,237.537
3069,492.45
5082,117.275
1508,98.958
16937,120.696
8996,563.539
21707,146.406
10874,114.077
8731,1.5
17842,0.0
20333,90.835
13732,78.842
5910,234.117
1822,244.264
4760,121.79
18593,290.278
18021,192.624
13899,16.122
8877,14.67
12935,12.359
11082,88.943
5362,272.497
14049,140.517
13002,146.817
2575,511.719
21565,347.964
207,402.007
9541,488.027
12887,204.104
9921,595.492
10766,126.91
10846,298.767
15079,277.027
10943,428.738
19279,245.993
6145,30.527
14466,438.131
337,107.117
13852,727.556
15058,9.304
1883,69.406
1928,531.024
11417,433.417
1075,1.9
1584,51.45
17287,76.954
12336,445.341
4062,0.0
16677,843.661
13142,47.784
20665,266.663
14019,329.688
6602,99.6
20709,704.018
12598,0.0
5434,213.793
2206,163.444
20777,237.237
10634,79.029
19680,324.695
6043,151.302
15422,418.694
10885,342.552
3666,34.147
10453,302.315
801,757.271
4044,754.993
2499,103.488
13129,454.153
11916,595.852
14660,196.86
17304,388.859
18289,182.167
16287,200.596
16328,417.425
9958,302.995
5590,64.896
10566,185.101
12572,601.733
4245,699.79
2855,555.34
2354,103.407
11581,217.881
16049,65.27
2867,65.455
6576,267.214
3313,47.896
10556,70.167
21682,288.753
3443,19.48
22673,45.484
5094,95.836
13458,67.35
13263,322.69
9743,51.696
21119,361.629
938,468.174
4380,210.215
14733,232.773
19240,185.018
13735,529.131
18406,0.23
9040,120.924
16754,0.0
3304,91.772
16803,70.995
10439,89.437
17205,0.0
21661,53.749
5273,196.037
15526,298.743
18186,257.516
20559,243.663
17512,615.44
19207,319.632
20638,147.745
16317,234.167
14175,363.84
3378,570.508
20712,188.438
8104,349.128
15978,214.602
22065,46.242
15735,517.399
19842,311.04
7696,562.675
2306,397.63
1342,329.443
19876,370.445
16579,414.24
7540,151.863
22516,212.065
18993,206.309
16636,25.78
13851,332.433
16744,176.704
9827,368.26
5155,18.692
21621,34.72
4724,71.21
10224,15.18
4023,0.0
11741,463.452
3399,0.24
17554,249.004
20490,168.948
1431,137.518
8924,35.055
11586,0.0
4633,278.87
2742,849.638
3243,263.036
21569,559.015
8587,65.167
22919,204.222
10776,344.767
8641,526.272
4373,359.073
17060,148.288
18881,93.72
19199,74.076
4827,402.108
947,28.689
11806,267.556
13060,113.242
2547,8.108
828,153.762
15376,197.562
3704,264.317
12628,130.609
16719,87.19
12213,20.695
19952,215.509
4288,221.593
6673,296.408
14705,61.173
20545,545.625
9046,283.466
22116,163.194
5035,26.774
4544,109.35
20012,223.21
14703,237.456
1055,326.306
14460,396.865
3979,50.169
302,562.826
9815,118.545
13443,213.788
6170,205.815
17016,534.7
6550,374.579
20028,67.415
14810,218.299
9817,6.404
10544,674.339
7638,64.045
10949,98.541
6817,395.74
3591,134.342
10460,0.0
2025,126.08
15638,417.639
2964,452.392
14940,58.983
20437,125.542
11678,715.948
16880,135.085
190,82.144
6080,0.0
18643,359.76
21180,179.757
19780,111.871
9256,28.497
19363,189.121
16205,0.0
20539,171.476
11309,169.789
18875,346.878
18216,27.95
7478,324.197
19344,79.684
11598,60.827
6749,186.043
16494,113.303
16021,178.728
3328,122.267
2951,61.135
10061,768.265
4944,289.092
1128,364.638
19452,374.542
4098,38.552
10680,165.977
8727,341.054
20746,412.105
20172,250.688
1949,110.978
11468,103.172
13181,551.756
300,230.697
9826,373.188
10359,124.253
4089,61.33
20735,395.657
10513,2.9
12229,236.242
13166,14.23
9730,291.791
22668,136.422
8224,486.865
13547,394.868
2919,759.832
15741,316.698
22397,284.797
4696,222.614
11450,41.789
22102,108.729
13168,81.058
10910,273.654
5862,46.505
21740,404.349
15468,68.169
10438,118.255
7160,38.72
10811,257.396
17268,274.65
5691,494.515
12906,250.093
19057,149.862
10430,549.302
1782,150.261
7768,53.345
10065,189.298
22590,11.2
3460,8.16
6178,395.958
12120,323.244
7167,392.004
12081,514.086
1313,262.309
14276,691.298
9057,602.848
13387,142.473
21178,128.742
8109,747.398
15515,31.109
19836,0.74
13534,132.838
22682,289.7
17737,883.293
946,66.781
11902,9.5
2770,618.734
3181,468.527
7527,847.373
12502,185.81
19504,318.53
487,48.45
15558,130.43
8052,399.73
4477,198.046
12148,246.157
3756,179.522
18095,81.644
20329,69.699
7529,64.686
4303,610.847
8492,3.0
17258,94.937
17308,112.455
1386,645.927
11071,21.795
354,84.335
16080,141.128
7746,213.499
3940,278.158
11928,675.19
18231,457.192
2003,437.673
20941,224.206
10216,792.93
20304,27.31
13042,712.143
16495,302.525
16809,89.511
3382,32.922
20094,98.206
12812,294.588
4987,532.1
2111,303.958
16507,150.032
19752,194.367
2126,18.04
15479,730.362
12413,224.125
21624,210.082
16909,429.404
21071,191.397
9030,626.391
21041,1.54
19055,9.192
5296,133.552
22826,36.981
17838,308.254
16618,387.328
1017,147.096
18649,127.578
12589,0.57
18365,551.31
6586,524.214
3054,287.178
9713,259.313
15964,1.45
3115,413.64
15111,145.768
15521,116.959
4037,57.045
13469,502.185
5426,476.81
3427,93.785
19069,191.698
15007,200.982
16354,131.227
1955,39.576
20476,42.907
14840,30.12
988,281.1
14755,54.305
22497,124.941
7970,100.968
5668,114.866
1858,25.967
8717,40.58
5194,96.789
7343,365.632
11575,165.26
6991,254.197
3139,519.069
22874,529.599
16279,69.406
19938,456.257
6087,793.833
2628,178.671
6963,212.922
20379,511.043
6035,451.565
8062,642.464
7712,337.453
15991,204.093
3254,590.192
4197,151.22
14329,749.806
18659,184.818
17323,825.069
13075,8.189
6019,101.056
1716,95.23
14665,79.629
7260,0.0
4445,165.514
11749,229.287
15324,26.034
10738,38.048
10630,128.719
9021,753.188
11570,0.0
16222,397.785
3245,61.817
8901,75.642
22401,214.544
15171,207.017
21744,209.927
3071,249.92
12442,11.096
22984,211.971
19041,17.02
3298,213.667
22305,68.096
13286,835.953
1444,666.477
19322,228.82
2916,14.43
20873,48.515
9922,115.041
17724,99.14
909,255.709
970,143.765
15490,148.869
6206,305.966
14053,357.766
13904,188.51
3297,219.419
19732,101.522
6311,545.289
8493,219.605
2509,7.07
3161,259.617
5098,62.794
15136,56.145
17434,0.1
6555,223.414
6342,45.737
2374,42.954
16505,440.884
3907,235.306
16977,272.267
5140,246.088
8644,29.642
14055,164.498
1790,362.09
8839,77.88
10171,280.312
22916,309.66
15384,207.168
4396,207.634
1894,612.121
14306,58.718
8216,135.027
5523,428.745
1606,7.091
6103,338.28
18503,347.62
21492,48.56
15267,114.125
17088,499.922
2799,0.0
6050,318.555
22597,9.084
11021,471.505
4256,696.094
2365,337.844
4180,31.264
13365,89.214
8187,30.248
11072,-0.3
6666,22.366
16174,191.022
8471,0.0
5612,186.27
17169,511.682
9050,74.391
20810,230.482
6825,647.541
6496,878.995
11265,273.338
13123,418.316
10301,774.2
15667,398.381
6651,240.048
4654,58.96
7235,400.665
9622,860.621
5971,20.85
16245,119.715
10115,109.223
17196,35.075
9283,308.341
18356,95.26
11066,184.16
16821,151.791
12384,347.65
3892,577.22
11563,43.901
14707,0.24
19209,6.21
13319,344.344
17740,146.654
115,34.789
19004,338.195
19551,0.0
17642,315.349
6462,93.976
20327,190.097
10643,287.219
4844,355.31
4616,236.622
4450,753.626
5062,115.0
16772,147.805
19450,454.969
2370,124.288
8135,-38.809
17382,195.296
7222,17.034
20955,306.649
9728,9.074
3790,476.542
7984,417.443
5803,75.835
2621,433.034
14620,156.318
3,290.714
21017,264.004
14441,609.05
20368,796.337
9417,467.375
10031,265.594
9552,399.461
752,457.409
2034,247.606
6116,0.0
922,0.01
5530,262.45
9866,78.62
20785,43.679
8912,790.2
8275,239.773
17244,399.074
12714,316.888
10291,275.105
3812,109.203
8426,63.296
7955,505.148
14189,97.862
16550,19.637
3930,31.004
15401,723.446
16969,227.12
16070,670.094
22630,180.57
1536,83.439
20070,115.846
10804,373.651
21355,200.775
635,241.162
20328,648.413
13569,337.765
11795,17.755
18636,1.59
20933,284.347
20358,197.457
21852,153.101
5411,96.326
5770,143.06
6292,0.0
825,299.692
15217,75.537
2510,506.517
11937,241.388
7719,178.59
17191,150.11
16244,123.825
9686,28.355
17866,266.213
3362,115.747
5855,30.885
10355,222.11
11748,143.099
3885,39.87
3178,335.129
18950,185.542
9397,185.2
14979,73.095
14636,139.914
10664,41.152
20053,53.742
3400,3.98
3641,806.875
4042,0.0
8394,132.156
1785,220.121
17054,683.732
6388,472.988
16446,108.452
7468,90.214
2900,145.268
17330,349.312
114,148.431
10604,59.282
10285,308.76
12093,267.254
5872,421.019
11985,72.609
16808,461.735
12374,591.034
3689,141.105
3750,575.362
15722,365.582
8491,127.991
22373,487.226
9554,96.498
21915,377.217
22766,213.377
821,258.32
13237,299.069
925,312.214
14576,60.36
15448,521.697
21790,112.066
18135,165.722
7541,144.297
15022,61.916
16307,345.165
22413,188.054
19053,247.591
494,0.0
21117,219.692
11629,184.04
12911,562.416
21013,279.008
21594,26.008
305,622.973
368,369.419
21341,108.55
11038,165.198
8416,0.0
751,88.087
17166,244.172
10503,254.815
6101,867.74
6954,408.14
6906,277.042
17192,168.936
13584,248.116
7303,166.351
17548,246.903
10142,143.768
13325,381.047
1068,384.006
15626,64.893
10040,156.445
7086,52.576
6884,160.938
1541,121.823
13207,186.214
12496,232.639
1322,252.182
20024,36.386
16597,287.63
20240,256.736
3063,763.062
10083,477.391
8635,272.922
7519,23.211
12050,125.358
7098,209.147
15724,0.0
22718,546.738
742,111.716
16537,108.846
14406,134.23
13524,501.672
1247,17.85
17596,283.642
4725,69.87
9786,398.499
22473,0.3
16613,148.156
19134,-35.375
9463,169.671
14970,40.91
769,53.166
12827,94.148
13306,106.365
8791,562.1
11857,311.315
17336,203.745
17805,245.97
7941,112.991
4035,341.599
20658,30.136
14735,163.839
312,225.237
10144,370.723
11301,297.964
14268,340.074
17264,584.24
3140,79.496
3185,402.154
4637,69.219
17886,778.25
10213,408.428
10033,233.081
20166,54.06
11628,177.492
1300,188.55
8805,390.713
6527,17.736
1181,166.096
11889,3.948
5379,163.8
17156,136.492
17052,393.897
18901,-5.22
14023,251.862
10293,82.924
7356,606.4
2685,97.422
6670,451.63
7754,68.851
4955,239.996
17102,202.343
12669,67.723
22594,272.288
2754,261.836
12706,388.24
8457,135.444
15312,434.069
15300,268.694
10921,276.176
263,121.32
12489,110.586
5024,471.579
14926,363.672
22185,13.078
5647,152.585
12560,513.363
1352,224.985
14806,472.724
12533,83.124
7091,68.215
11666,125.27
21221,307.954
18527,654.963
21294,182.704
8931,642.219
17662,80.386
14311,104.75
14203,190.428
6854,143.42
6076,107.724
19264,127.498
11639,76.48
39,391.709
16273,216.145
2804,194.371
11076,158.892
21985,278.19
10442,126.145
9420,136.346
10856,749.174
12099,328.627
20064,121.876
10903,148.852
1793,341.61
5931,83.576
3946,193.524
21144,483.319
15592,209.784
3520,397.593
20230,53.647
21976,314.426
7297,0.0
4667,126.915
18042,298.373
2077,327.405
16305,868.226
10102,213.802
9323,278.875
19969,158.08
1262,201.642
19738,57.95
853,279.018
11774,44.066
9572,213.83
16750,177.338
15352,129.677
20249,129.182
1319,257.144
7475,276.471
22491,90.834
5050,152.203
21472,117.015
1772,286.636
13127,506.205
3484,53.3
21029,623.223
15313,232.915
16411,399.721
5341,139.811
10116,484.548
13834,358.315
8097,504.115
15822,101.46
4559,565.487
11371,288.973
11724,78.603
19385,0.0
13161,103.916
12539,295.757
18771,553.314
13417,50.77
20668,686.612
17228,0.0
12169,261.865
21756,527.714
10020,212.56
126,635.676
10682,804.668
8512,333.48
19357,0.16
12473,231.492
20957,77.92
511,62.308
12485,72.555
9410,155.52
12505,673.155
8735,226.37
11229,224.84
18632,74.091
21245,566.308
5430,317.179
15018,135.929
15066,793.446
20415,288.397
20626,96.87
11198,134.429
2835,84.536
4314,71.146
21741,573.403
6465,407.448
16967,200.127
3080,209.354
14095,272.654
1800,327.656
18458,84.192
16426,119.193
4398,43.17
22981,346.719
18028,153.917
14875,213.81
16683,153.88
13392,86.996
2493,341.74
17786,165.553
5923,243.066
13029,62.119
9392,169.643
2599,414.418
9120,2.0
7310,239.552
7177,218.84
5321,502.639
6507,203.948
20014,27.984
20617,184.672
14015,305.374
20453,280.342
21303,186.735
4668,251.008
17660,66.863
1789,77.196
6399,348.331
12583,57.294
14079,238.691
20426,277.124
14117,276.7
6895,133.29
8265,489.249
11081,9.073
342,15.908
7443,162.524
6781,308.11
5008,479.452
7493,629.705
3719,267.412
9759,7.996
3067,61.54
791,488.98
19903,173.331
8112,122.648
21646,422.282
8486,19.8
12154,754.608
18270,121.542
8031,98.329
22009,254.252
5800,321.372
7085,62.42
6915,488.927
12638,150.625
6149,138.455
5684,30.212
20442,37.073
13081,877.029
9564,253.284
14022,216.702
13687,218.231
11525,93.04
1512,303.696
2047,207.51
3801,109.475
7280,61.91
966,604.24
17418,195.589
8487,469.564
7,114.751
14801,221.973
5819,284.709
11641,151.997
12427,130.43
3205,89.966
10520,686.869
19675,518.872
1861,444.08
6278,0.3
18268,336.385
16016,7.8
8565,387.595
713,110.496
22749,238.583
8605,72.6
6912,142.248
14288,187.926
19066,233.497
4699,232.23
5688,591.6
20354,0.0
21566,149.584
14502,271.871
8008,35.109
1400,360.784
22304,151.95
21581,13.97
3327,417.727
8166,293.016
7056,173.117
19265,138.188
12139,2.9
5547,441.021
11898,310.317
5868,346.017
1315,304.406
15067,213.772
5133,45.167
8252,0.0
1978,197.17
21550,28.222
1909,214.005
17493,157.836
17663,141.062
20055,139.191
21381,587.566
4381,318.047
13391,186.69
18336,151.377
1054,11.12
11648,96.709
11044,203.226
1948,199.184
22686,199.506
12939,764.908
22645,179.304
4011,462.535
1959,116.29
10302,317.56
14535,687.55
9078,35.489
20549,49.972
9770,332.806
17649,98.156
16573,16.147
14135,121.896
7834,285.28
10793,359.868
21954,144.116
10160,42.193
15123,295.813
2533,156.639
18228,67.45
4292,149.826
13682,238.13
8911,456.012
2850,302.961
3452,118.196
10483,54.541
21158,157.16
3875,407.116
11868,128.44
22205,108.623
7950,434.503
17245,330.036
15227,489.035
14082,233.802
11768,612.615
8554,420.48
9372,115.079
9296,3.137
513,153.781
16527,0.0
2243,312.367
19461,277.787
17884,351.324
10081,0.0
10992,462.045
16039,51.73
14716,97.75
378,176.575
15924,45.58
9561,306.65
19976,25.65
4623,195.719
13586,124.972
14510,214.397
8599,152.685
17812,198.203
18450,202.333
19159,270.892
1331,347.746
12836,69.685
21571,764.78
16130,319.125
18190,191.541
10917,352.583
6294,0.3
3493,877.165
14615,94.67
9163,236.663
4843,167.178
19352,370.993
1513,278.526
14231,515.264
213,164.752
1090,213.802
21892,303.723
13898,246.13
11395,17.377
15984,205.306
8561,120.953
22873,195.962
4127,226.687
14570,423.18
17852,477.929
22353,0.0
13724,150.254
15219,181.964
16996,30.5
16020,190.116
18899,106.222
22018,86.365
13403,855.343
12189,46.103
19989,116.38
4965,68.308
13106,230.1
12159,426.76
11335,88.096
20342,338.423
21598,291.662
17051,765.852
915,45.667
4489,829.577
18822,151.147
5320,163.854
7946,0.0
2259,141.201
13692,152.403
17829,362.281
21668,395.077
4952,160.007
12872,289.73
21072,5.88
17560,132.467
3150,170.901
21748,335.935
4932,539.865
17236,107.814
18048,79.195
19677,215.578
10824,387.263
8049,238.919
9603,147.313
22878,159.314
7185,223.593
15462,355.424
14853,439.378
1939,167.163
18958,92.436
699,87.095
10593,0.0
8151,44.106
14927,421.348
1184,38.215
22172,99.801
11294,354.622
8844,510.162
6891,15.5
5939,239.998
11100,9.1
9972,87.43
7859,127.024
1280,266.257
9668,216.932
22164,54.634
7990,435.702
9749,34.579
14220,135.061
21383,106.58
809,43.544
2837,650.824
2373,252.18
21998,11.24
3335,632.493
1966,208.119
831,20.119
3062,177.151
6364,260.638
18961,108.276
5589,294.72
1151,84.184
10112,7.367
4770,467.62
9891,460.775
20738,69.742
8567,172.317
21205,440.715
22725,249.598
17781,221.302
2743,101.39
12184,107.79
2403,779.406
6167,86.555
22745,103.95
3393,253.504
18528,35.096
3769,204.377
4828,437.84
7149,104.296
9364,48.905
21058,228.759
9462,297.712
9302,402.92
17391,42.79
10042,380.174
1866,690.985
19765,700.234
13887,253.532
1215,878.05
19465,847.324
22774,679.414
14128,268.074
11120,84.32
976,224.156
11192,189.9
13438,212.747
22364,539.594
21199,41.8
14471,311.013
21319,108.695
16675,621.926
6216,133.592
18972,71.29
12462,322.98
14753,684.529
2543,155.263
16737,54.367
5963,216.795
3508,102.76
15816,355.425
22702,371.034
5620,373.088
9760,89.238
19699,208.147
6634,131.732
22800,6.837
20291,54.43
12873,160.255
4753,444.612
17935,805.104
958,554.13
11879,671.427
2983,333.383
17747,321.444
13986,335.18
18750,210.659
21853,297.656
18488,100.907
22093,237.05
14525,144.839
4367,0.9
6486,251.541
4171,184.186
12329,128.874
10010,225.684
13538,79.1
2870,350.34
8236,73.506
11252,400.59
2549,489.921
14828,197.64
3061,569.276
7730,875.088
6344,247.468
9641,159.271
1277,183.993
20814,82.096
12133,77.235
12074,21.334
7514,124.997
7373,2.35
17390,242.332
7002,292.154
4899,8.041
1916,40.15
17856,274.377
7100,43.93
6420,679.249
15593,201.372
12587,235.145
9836,152.506
18414,208.872
20963,270.442
10103,756.122
21933,56.188
15390,450.33
1457,290.804
17384,642.196
731,359.659
6252,0.29
21925,187.34
9592,41.04
20307,117.009
14789,300.342
